,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30
1889,ALA49803@N,24.60936840438401,13.011849960938672,21.780705369397342,18.66917603091201,11.880384746944005,20.083507548405343,13.011849960938672,25.74083361837868,5.657326069973336,20.366373851904008,33.94395641984001,14.426181478432007,5.657326069973336,20.083507548405343,17.537710816917343,38.469817275818684,26.023699921877345,2.828663034986668,21.497839065898678,27.43803143937068,0.024389444950387966,0.025039459605599366,0.02245714554123389,0.023280058228139028,0.024078427745658142,0.023689189512395147,0.022934879313395457,0.02285984697631246,0.024093377894469057,0.024537748508012942,0.02399887448390856,0.02355939082207588,0.02430737741183061,0.023713070758002552,0.023655337817161646,0.024199920545087242,0.024949400516502553,0.023309266088539598,0.023939063930619585,0.02444070711600505,0.02345854596216063,0.02397498019276788,0.023919021762256316,0.024480478590896707,0.024195213324533973,0.023602445321059727,0.02365758234796661,0.02383025599351876,0.02386644051326285,0.024716744727572803
1890,ALA49814@N,24.60936840438401,13.011849960938672,21.780705369397342,18.66917603091201,11.880384746944005,20.083507548405343,13.011849960938672,25.74083361837868,5.657326069973336,20.366373851904008,33.94395641984001,14.426181478432007,5.657326069973336,20.083507548405343,17.537710816917343,38.469817275818684,26.023699921877345,2.828663034986668,21.497839065898678,27.43803143937068,0.024389444950387966,0.025039459605599366,0.02245714554123389,0.023280058228139028,0.024078427745658142,0.023689189512395147,0.022934879313395457,0.02285984697631246,0.024093377894469057,0.024537748508012942,0.02399887448390856,0.02355939082207588,0.02430737741183061,0.023713070758002552,0.023655337817161646,0.024199920545087242,0.024949400516502553,0.023309266088539598,0.023939063930619585,0.02444070711600505,0.02345854596216063,0.02397498019276788,0.023919021762256316,0.024480478590896707,0.024195213324533973,0.023602445321059727,0.02365758234796661,0.02383025599351876,0.02386644051326285,0.024716744727572803
1891,AYR18679@N,22.825303808673045,10.979260059868047,29.759573320168652,19.069241156612925,15.313178504552802,17.046745882426706,12.712827437741948,27.737078045982432,4.044990548372438,23.403159601297677,32.35992438697951,14.446394815615852,6.645341615183291,17.913529571363654,17.046745882426706,35.53813124641499,27.448150149670116,4.622846340997072,22.24744801604841,31.20421280173024,0.023657414460732003,0.02454516102227527,0.023553602147571177,0.02375783163794425,0.024118945290054573,0.024239836359870526,0.023199044846584305,0.023911432324640217,0.023866312264887696,0.022377721170798663,0.02340135047296968,0.023798792850961387,0.024295489351951475,0.02276181586935816,0.023033550026637997,0.024576398265463137,0.0234319636926854,0.023346526615525977,0.02464093549287945,0.02393455838579802,0.023372996699568476,0.02373240723327653,0.024327737904236004,0.02338650980524617,0.02342831142354686,0.023578400581951525,0.023885811437852407,0.02277333420294166,0.024001325697209044,0.02413658615226494
1892,AYR18688@N,23.12603982783868,10.984868918223375,29.774776278342305,19.078982857966913,15.321001385943127,17.05545437303103,12.719321905311276,27.462172295558435,4.047056969871769,23.12603982783868,32.37645575897415,14.453774892399176,6.937811948351605,17.92268086657498,17.05545437303103,35.556286235301975,27.462172295558435,4.6252079655677365,22.258813334294732,31.22015376758222,0.0236860847690823,0.024535425871002683,0.02357308843957023,0.02372767518213324,0.02407656359080927,0.024240773193959276,0.02321384644363958,0.023923549920820682,0.023842827919018015,0.022392053669105294,0.023408540363107713,0.023807054972588032,0.024315416363104116,0.022761713031223294,0.023010376872286423,0.024559864313477182,0.023438188883456695,0.023304462707341857,0.024659753500606486,0.02392056820643421,0.023379640243410278,0.02371184982274407,0.024298737258740072,0.02335727360927453,0.023420702900487544,0.023578541451606032,0.023876824315640654,0.022782387045791743,0.024009070946199265,0.024111646345355668
1893,AYR18670@N,23.146036116426234,10.705041703847133,30.089846951354104,19.38480524750697,15.33424892713238,17.070201635864347,13.019645315489758,27.485917888256154,4.050556320374591,23.146036116426234,32.40445056299673,14.466272572766396,6.94381083492787,17.938177990230333,17.070201635864347,35.297705077550006,27.485917888256154,4.629207223285247,22.278059762060252,30.957823305720087,0.023629146767826688,0.024505195963085105,0.023513179515942728,0.023767852354035612,0.024053651854047314,0.024259123534624595,0.02321795940006552,0.023894122671174276,0.023880229017341964,0.02239473799800118,0.023392798160700046,0.023779526929876282,0.02431550856699171,0.022771104707500617,0.02301540745067118,0.02454035748693187,0.02340857106497573,0.023247192436587332,0.02459130892769996,0.02392982544460674,0.02341738819678278,0.023726159984621464,0.024283710061086535,0.023381560857309018,0.023473984781093915,0.023572716868842398,0.023856934671798675,0.02279006695895864,0.02397229565171572,0.02409293025977678
1894,AYR18585@N,24.039013959834715,9.615605583933885,30.349255124291325,16.526822097386365,12.319994654415291,20.132674191361573,13.221457677909093,30.04876744979339,7.812679536946282,22.23608791284711,40.56583605722108,11.418531630921489,5.7092658154607445,22.23608791284711,18.029260469876036,36.05852093975207,32.45266884577686,4.807802791966942,17.127797446382235,36.35900861425,0.024283100720291797,0.023194674235782496,0.022895876407922653,0.023282279032829544,0.023096239771279618,0.02339736318363868,0.022975851518485444,0.02348635569146011,0.023737419077853608,0.023036775337343968,0.02290891092262913,0.023147771762884725,0.022803989200890423,0.022997582409273232,0.02350259736975341,0.02296412962497207,0.02418429438232604,0.02314040163946759,0.024216319796895584,0.023778554777506736,0.02316827190016235,0.023357777650937564,0.023417600092095314,0.022179244084188265,0.022818938608282956,0.023635999936359117,0.022849167777219546,0.02342906949657493,0.02330471043204642,0.024321058660712703
1895,AYR18567@N,25.172425585356056,15.160665409362169,28.605029074268245,17.163017444560946,12.586212792678028,20.595620933473135,13.730413955648757,25.744526166841418,4.862854942625601,19.451419770502405,35.18418576134994,12.300162501935345,5.434955524110967,20.02352035198777,16.304866572332898,28.605029074268245,34.89813547060726,4.004704070397554,16.59091686307558,35.7562863428353,0.024403276599036745,0.023933160525302727,0.023371071304283307,0.024047210726912252,0.023857150554001748,0.023491587361224153,0.023781591958161777,0.022857660364978022,0.023986215804991946,0.023818026005379446,0.023689687307641497,0.023888276673601862,0.023470011186896185,0.022806004866282134,0.02354009294708922,0.024397024277886776,0.023841077046825483,0.024092631507882087,0.02381652011797494,0.02360911808885511,0.02368195638605669,0.02440966280247823,0.024598495687629143,0.023523559131443075,0.023452127836925386,0.02431131738529016,0.02347601142787793,0.02411368753059095,0.023569435889182512,0.02411605995463606
1896,AYR18573@N,25.20085151701851,14.891412260056393,28.350957956645825,17.468772074296922,12.600425758509255,20.618878513924237,13.745919009282824,26.059971455098687,4.868346315787667,19.473385263150668,35.223917461287236,12.314052445815863,5.4410929411744515,20.046131888537452,16.323278823523353,28.350957956645825,34.937544148593844,4.00922637770749,16.609652136216745,36.08303739936741,0.024290163691540353,0.023869253902385812,0.02334904993506814,0.024104843378647094,0.02376777755044415,0.023501691768483317,0.023779332717759307,0.022964909734880894,0.023889065574150662,0.023912343729058618,0.02360591245889217,0.023899404122090587,0.023429180188668686,0.022792433325402144,0.023611477335872086,0.02432525582616334,0.023854772967439875,0.024089218504837796,0.023760321530261065,0.02359484591918952,0.02358239480330271,0.024406127795700932,0.024705202882527408,0.023485984712828294,0.023415728137336802,0.024204591916599433,0.023505116249572598,0.02409719646712934,0.02354711567964748,0.02428597450072722
1897,AYR18591@N,25.178066361730348,14.877948304658842,28.325324656946645,17.45297781892672,12.589033180865174,20.314121723668805,13.733490742762008,26.036409533152977,4.863944638061545,19.45577855224618,35.19207002832765,12.589033180865174,5.436173419009962,20.028007333194598,16.308520257029887,28.325324656946645,34.90595563785344,4.005601466638919,16.594634647504094,36.050413199750274,0.024305464130511756,0.02388025014312512,0.023378221696745426,0.024099775305075625,0.023768351707060657,0.02352097878966515,0.023823056567310704,0.022948229621443866,0.023889420797170016,0.02393945031192647,0.02363179584045113,0.023929324598948136,0.02341700188513558,0.02279658174189323,0.02361281233072198,0.024322300534750273,0.023881526848152496,0.02409670038317859,0.023777254752848708,0.023633524892460397,0.023569180979249368,0.024431013663395354,0.024732412809866478,0.0234525285615349,0.023382993121193768,0.024188737885149567,0.023541247066072066,0.024082897406226156,0.023541306770435116,0.02431126838409346
1898,ANI69857@N,24.61313287164795,12.730930795679972,21.78403713927462,18.67203183366396,11.882202075967975,20.086579699850624,13.013840368917306,26.02768073783461,5.658191464746655,20.65239884632529,33.94914878847993,14.42838823510397,5.941101037983987,20.65239884632529,17.54039354071463,37.626973240565256,26.02768073783461,2.8290957323733275,21.501127566037287,27.159319030783944,0.024387377945905182,0.02491469865714901,0.022523755093436158,0.02333139654705879,0.02408410363310458,0.023694603457444313,0.022989685337784616,0.02282118972712338,0.024044327909933057,0.024495040481199847,0.02402799523002436,0.023683635023842953,0.024282527847824132,0.02370352420991583,0.023643010499806237,0.02418618635608028,0.024784410065866874,0.023345369513352702,0.02386838773998232,0.024415916294562374,0.02353250289882376,0.024095241467450387,0.023938846451027413,0.024491394740626782,0.02417983447172017,0.023622584594638882,0.0236052062124635,0.023729511756421243,0.02387729346132511,0.024790869136773037
1899,AYR18579@N,23.44852144365349,9.01866209371288,29.16034076967165,16.834835908264044,12.325504861407603,19.841056606168337,12.024882791617175,30.362829048833365,6.914307605179875,22.246033164491774,39.381491142546245,12.926749000988462,5.711819326018158,21.043544885330054,18.63856832700662,37.57775872380367,32.7678056071568,4.80995311664687,18.63856832700662,36.375270444641956,0.024091824851005514,0.02342348909648084,0.02288001503222404,0.022889439913667195,0.022941893546777507,0.023363892636895783,0.023201916494666575,0.02356525025793918,0.023589120533331776,0.023063613450689857,0.02279625983144681,0.023288327232469343,0.02263412745160266,0.023088299946419213,0.02344614974437082,0.02317407202143935,0.02395947402365261,0.022933914520276252,0.024197533994092767,0.02401119568872558,0.023539175363224644,0.023219057091160605,0.02348145440589717,0.022130901474274045,0.022893305418103412,0.023643503311786763,0.02297860282695342,0.023525563231867178,0.023214470501201224,0.024212086316928283
1900,ANI69868@N,24.61313287164795,12.730930795679972,21.78403713927462,18.67203183366396,11.882202075967975,20.086579699850624,13.013840368917306,26.02768073783461,5.658191464746655,20.65239884632529,33.94914878847993,14.42838823510397,5.941101037983987,20.65239884632529,17.54039354071463,37.626973240565256,26.02768073783461,2.8290957323733275,21.501127566037287,27.159319030783944,0.024387377945905182,0.02491469865714901,0.022523755093436158,0.02333139654705879,0.02408410363310458,0.023694603457444313,0.022989685337784616,0.02282118972712338,0.024044327909933057,0.024495040481199847,0.02402799523002436,0.023683635023842953,0.024282527847824132,0.02370352420991583,0.023643010499806237,0.02418618635608028,0.024784410065866874,0.023345369513352702,0.02386838773998232,0.024415916294562374,0.02353250289882376,0.024095241467450387,0.023938846451027413,0.024491394740626782,0.02417983447172017,0.023622584594638882,0.0236052062124635,0.023729511756421243,0.02387729346132511,0.024790869136773037
1901,ARQ03269@N,25.4035557000997,11.971790617288367,23.943581234576733,18.687673158694036,12.847775296602148,18.103683372484845,15.183734441438903,28.61549952425024,7.591867220719451,22.191611875949167,38.25133099670185,11.971790617288367,3.5039387172551315,23.651586341472136,15.767724227648092,38.54332588980645,30.951458669086993,3.211943824150537,17.81168847938025,36.499361638074284,0.024028905241529282,0.023978077944293776,0.023504387187366242,0.02407439796069622,0.023054884880493755,0.023454927910463066,0.022791689144376903,0.023489733420822483,0.023974113772269743,0.02341309887496719,0.023490342151068322,0.023187169062779338,0.023383608174028632,0.023620320896896283,0.023770640064416853,0.02398772611542347,0.0240580985317733,0.023437100986832885,0.023386459726997145,0.024346559315228423,0.02359184326663181,0.023783217495978337,0.024336549276174707,0.022741660120090733,0.023104712433798528,0.023600129941535892,0.02338363635319367,0.02316142589086308,0.023861850096722453,0.024007840657693177
1902,ANI69878@N,24.601544393056344,12.724936755029143,21.773780669716533,18.663240574042742,11.8766076380272,19.79434606337867,13.007713127363125,26.01542625472625,5.9383038190136,20.64267518038061,33.93316468007772,14.421594989033029,5.9383038190136,20.92545155271459,17.53213508470682,37.326481148085485,26.01542625472625,2.82776372333981,21.491004297382553,27.146531744062173,0.024348042181778527,0.024913012439337457,0.022584669221146273,0.02329427232691951,0.02407077135684971,0.023730489373816832,0.02303377471165438,0.02282533338078796,0.024032473421016432,0.02449693542244308,0.02406858531537397,0.023695102523608878,0.0243061369279215,0.023705947682961737,0.023629371316288,0.024196661761835457,0.02478973982141704,0.023379308006071173,0.023861533654350172,0.024399372791997154,0.023574822325371624,0.024058760181931066,0.02390365280264892,0.024480817135802902,0.024230068809283162,0.023607215916104554,0.023575949063654615,0.023790549212224846,0.023866717103693744,0.024773541477728304
1903,ANA78443@N,24.086993381712876,12.489552123851121,25.276474536365363,14.868514433156097,10.110589814546145,19.031698474439803,11.597441257861755,18.139587608450437,6.244776061925561,22.302771649734144,36.279175216900875,9.218478948556779,5.650035484599317,14.868514433156097,11.894811546524878,27.65543684567034,34.49495348492214,2.3789623093049754,14.273773855829852,23.789623093049755,0.024522899494499026,0.02354102552101286,0.02293318700470433,0.022955308739142626,0.023600433455296287,0.02376623079833633,0.02247379107211802,0.023293205765906697,0.02380481684099677,0.022855276332757028,0.023695520170077325,0.02341868457305563,0.024111319762920132,0.021796434945005227,0.02375965242403143,0.02313611970213974,0.023379054261725346,0.022987433355413808,0.024274948846812,0.022886982336234284,0.022840424215279685,0.023645697935690848,0.0242820969640713,0.023068212434381386,0.023073160269840746,0.02399402071423538,0.02387500283025242,0.022757262607162806,0.024000701892376245,0.023900806071402447
1904,QEY10625@N,25.185785434513488,10.711196104333322,32.71257188620717,19.974933275648628,16.211540049801783,15.053572903387371,11.869163250747736,26.3437525809279,4.342376799054049,20.553916848855835,37.92342404507203,14.185097543576562,5.789835732072066,19.685441489045026,15.343064689990975,30.975621166585555,29.528162233567535,4.342376799054049,23.448834714891866,31.265112953189156,0.02421776133295023,0.023857585642938668,0.023956477488702173,0.02413424778445675,0.023096362024955956,0.023840226268047673,0.023858143327679975,0.023319036666660947,0.023915695035630038,0.022784766014095695,0.023317262177654816,0.024120447488012373,0.024144888053903295,0.022791511726634486,0.023576205862075858,0.023989100983180783,0.023460098893186093,0.023806364699590656,0.024009167538354567,0.023155785813972214,0.02393715377053156,0.023703802292970613,0.024076930582688765,0.023307345829201444,0.024321613663739677,0.023348739433675377,0.02334074840449844,0.02297838185634933,0.023762002175489072,0.024380360564569183
1905,AVN89334@N,24.661941496606595,12.472706044260807,21.827235577456413,18.70905906639121,11.90576486043077,20.40988261788132,13.039647228090844,26.07929445618169,5.385941246385348,20.976823801711358,34.0164710298022,14.457000187665935,5.952882430215385,20.126412025966303,17.575176698731138,38.268529908527476,25.79582386426667,2.8347059191501836,22.11070616937143,26.929706231926744,0.024408258020175908,0.02496815858180151,0.022545754805665917,0.023346155672493662,0.024040249745802565,0.023567426327045882,0.022901638669016133,0.022856639384257606,0.023957495200431486,0.02443515738286086,0.02405334575255895,0.02359414529181009,0.024221572943002038,0.02371188392806118,0.02365162357293021,0.024129445949023092,0.02482518767753296,0.023311611460535984,0.02395361671483768,0.024486577844122684,0.02339834241947964,0.024074581835560212,0.02391160201575626,0.024555353071381108,0.02407552642642097,0.023656833928203974,0.02360298704202791,0.023735206644401503,0.02376028864400695,0.024792741133776598
1906,ASU90241@N,24.946694331835726,12.756832328779632,21.828357540356258,18.710020748876794,11.906376840194323,20.127446563185643,13.040317491641401,26.080634983282803,5.953188420097161,20.69441688890918,34.01821954341235,14.457743305950249,5.953188420097161,20.127446563185643,17.292594934567944,37.987011823477125,26.364120146144572,2.834851628617696,21.26138721463272,27.214575634729883,0.02440482761185424,0.02495590849293784,0.02244966104624894,0.02329687769481563,0.024002403260423133,0.023658000359950773,0.022943496632292074,0.02283083764184307,0.024007350809921415,0.024480894486606064,0.02393167049648391,0.023569089638430872,0.024283038623474487,0.023688753034464254,0.023700489257153515,0.024158049884915805,0.024843763446990377,0.023280358979383853,0.023903940294560538,0.02443765743804982,0.02343643611328102,0.02405938366774715,0.023904594894671737,0.024547691359389927,0.024123404969434686,0.023651098016836503,0.023607266430377194,0.023742540463229732,0.023803074890032243,0.02481227720242943
1907,ANA67909@N,25.088980792414084,12.25275806141153,24.213783788027545,18.379137092117293,12.836222731002556,18.08740475732178,14.878349074571142,28.00630414036921,7.585040704683328,22.17165744445896,37.92520352341664,11.669293391820505,2.917323347955126,23.922051453232033,15.461813744162168,39.3838651973942,30.631895153528824,3.209055682750639,18.08740475732178,37.63347118862113,0.02400088238956505,0.024129981995955205,0.023512723745619867,0.024160256103674938,0.02315772791736922,0.023424847795655544,0.023111641406449786,0.02355021334037206,0.023796465632648693,0.023413401968447444,0.023534368402449043,0.023203419808988986,0.02330707663469826,0.02357007042340709,0.02388866650963104,0.023733368287209074,0.02416468276781925,0.02334914627603411,0.023449502989312705,0.024408273344848703,0.023724276111386063,0.023614401915450042,0.024379351663390936,0.022662418808758345,0.02316898097447583,0.023590942567703346,0.02328941139033523,0.02307862322419418,0.02384466330388736,0.024047877504750074
1908,ANA67912@N,25.552582785146193,12.195550874728866,24.100731490535615,19.164437088859646,12.776291392573096,18.002956053171182,14.808883205027907,28.165915115445237,7.549626731975012,21.777769419158687,37.74813365987506,11.90518061580675,3.194072848143274,24.391101749457732,14.808883205027907,37.74813365987506,30.77924744574428,3.194072848143274,18.002956053171182,36.5866526241866,0.02385296486179268,0.023997060066342474,0.023548213656575705,0.02409977435161182,0.023073395600964698,0.02346289673827884,0.02301185576112016,0.0235044876611329,0.02393376629121426,0.02359417931115194,0.023561774013227815,0.023291957286984917,0.02348711022629627,0.023716471109030166,0.0237735984863444,0.02400678001989815,0.02417115881720808,0.02351550889936008,0.023435014129338738,0.024446234057421565,0.023855614461345077,0.023781985934851452,0.02444992354552628,0.022732612918665598,0.023120039589226784,0.023604785009812865,0.02342816134525843,0.023152229347541048,0.023842943673340753,0.024177243907020148
1909,ANA67914@N,25.23785521723753,12.763972753545417,23.4973134781177,18.855868840464822,12.473882463692112,17.695507681051602,15.084695072371856,28.428848405623885,7.542347536185928,22.33695231870448,38.582008550489554,11.603611594132197,3.4810834782396594,22.627042608557783,15.664875652078466,38.00182797078295,31.03966101430363,3.1909931883863543,17.695507681051602,36.261286231663114,0.024210733189582945,0.024197235881595017,0.023598022883841597,0.024233890840077103,0.023073634027803606,0.023642384290677335,0.02287597197337917,0.02360904231719867,0.024032719241421165,0.023495653932635117,0.02338519933830617,0.02322560341316497,0.0234199976145097,0.02379435477776724,0.023629406519227788,0.024014173869070763,0.02405237368352163,0.023426745718044727,0.023606695623615996,0.02434843322755184,0.023674302205375298,0.02389474895736287,0.02443135631152181,0.02269636911614936,0.02320491138412959,0.023674870799261942,0.02328103280206302,0.023281118549163926,0.02381356670632656,0.024085160952347997
1910,ALA49825@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
1911,ALA49836@N,24.942641552653566,12.754759884879665,21.82481135857187,18.706981164490173,11.90444255922102,20.12417670725458,13.038198993432545,26.07639798686509,5.668782171057629,20.691054924360344,34.01269302634577,14.455394536196952,5.95222127961051,19.8407375987017,17.57322473027865,38.26427965463899,26.07639798686509,2.8343910855288144,21.541372250018988,27.210154421076616,0.024373840000069893,0.024957910424803782,0.022403752094681484,0.023320738541453452,0.02401413527847619,0.023718882392814358,0.022936988486941052,0.02281967176770758,0.02404941986607099,0.02449074579348999,0.023946893381185524,0.023551356039584876,0.024280341639680788,0.023679784737720526,0.023684280064776544,0.0241394096777822,0.024861145242537557,0.02327466307704442,0.023873151499905505,0.024388463445771322,0.023472482877625586,0.024060527684953942,0.023914304258471353,0.02458194859576777,0.02414361720377523,0.02364225134403352,0.02366800171931576,0.023735494804040316,0.023747501113915343,0.024829188392721812
1912,ALA49847@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
1913,ALA49858@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
1914,ALA49869@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
1915,ALA49880@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
1916,ALA49891@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
1917,ALA49902@N,24.942641552653566,12.754759884879665,21.82481135857187,18.706981164490173,11.90444255922102,20.12417670725458,13.038198993432545,26.07639798686509,5.668782171057629,20.691054924360344,34.01269302634577,14.455394536196952,5.95222127961051,19.8407375987017,17.57322473027865,38.26427965463899,26.07639798686509,2.8343910855288144,21.541372250018988,27.210154421076616,0.024373840000069893,0.024957910424803782,0.022403752094681484,0.023320738541453452,0.02401413527847619,0.023718882392814358,0.022936988486941052,0.02281967176770758,0.02404941986607099,0.02449074579348999,0.023946893381185524,0.023551356039584876,0.024280341639680788,0.023679784737720526,0.023684280064776544,0.0241394096777822,0.024861145242537557,0.02327466307704442,0.023873151499905505,0.024388463445771322,0.023472482877625586,0.024060527684953942,0.023914304258471353,0.02458194859576777,0.02414361720377523,0.02364225134403352,0.02366800171931576,0.023735494804040316,0.023747501113915343,0.024829188392721812
1918,ALA49913@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
